Order_ID,Order_Number,Order_Date,Customer_ID,Customer_Name,Gender,City,State,Brand,Product_Name,Size,Color,Quantity,MRP,Discount_Percent,Selling_Price,Shipping_Amount,GST_Amount,Total_Amount,Product_Cost,Profit,Payment_Method,Order_Status,Delivery_Date,Sales_Channel
MYN100777,ORD20250777,2026-02-23 00:00:00,CUST60808,Mohit Mishra,Home,Jaipur,Rajasthan,Mast & Harbour,Bedsheets,M,Green,3,2185,25,1638.75,0,884.92,5801.17,2858.71,2057.54,Net Banking,Shipped,2026-02-28 00:00:00,Website
MYN100778,ORD20250778,2025-07-02 00:00:00,CUST17386,Shreya Chatterjee,Women,Hyderabad,Telangana,Allen Solly,Heels,L,Red,1,5324,40,3194.4,0,574.99,3769.39,1979.58,1214.82,Credit Card,Shipped,2025-07-08 00:00:00,Mobile Web
MYN100779,ORD20250779,2026-03-15 00:00:00,CUST57366,Kavya Chauhan,Beauty,Bengaluru,Karnataka,Maybelline,Lipstick,Free Size,Black,4,608,0,608,0,437.76,2869.76,1983.04,448.96,Credit Card,Shipped,2026-03-20 00:00:00,Website
MYN100780,ORD20250780,2025-03-22 00:00:00,CUST38605,Rohit Mehta,Men,Kolkata,West Bengal,Fastrack,Trousers,Free Size,Red,2,4665,25,3498.75,0,1259.55,8257.05,5005.48,1992.02,Cash on Delivery,Delivered,2025-03-25 00:00:00,App
MYN100781,ORD20250781,2025-04-26 00:00:00,CUST30886,Mohit Naik,Home,Jaipur,Rajasthan,Roadster,Bath Towels,XXL,Pink,1,745,25,558.75,99,100.58,758.33,332.68,226.07,Cash on Delivery,Delivered,2025-04-29 00:00:00,Website
MYN100782,ORD20250782,2025-01-15 00:00:00,CUST31825,Priya Sinha,Women,Nashik,Maharashtra,Mast & Harbour,Kurtas,XS,White,3,856,10,770.4,0,416.02,2727.22,1448.92,862.28,Wallet,Shipped,2025-01-19 00:00:00,Mobile Web
MYN100783,ORD20250783,2026-06-09 00:00:00,CUST60637,Mohit Thakur,Men,Pune,Maharashtra,H&M,Trousers,XXL,Yellow,4,2810,30,1967,0,1416.24,9284.24,4359.72,3508.28,Cash on Delivery,Delivered,2026-06-16 00:00:00,Mobile Web
MYN100784,ORD20250784,2025-03-25 00:00:00,CUST73308,Naina Nair,Men,Delhi,Delhi,WROGN,T-Shirts,Free Size,Green,1,1806,20,1444.8,0,260.06,1704.86,841.15,603.65,Cash on Delivery,Delivered,2025-04-01 00:00:00,App
MYN100785,ORD20250785,2025-10-04 00:00:00,CUST53060,Naina Kulkarni,Women,Indore,Madhya Pradesh,Allen Solly,Heels,L,Grey,1,3036,20,2428.8,0,437.18,2865.98,1890.02,538.78,Cash on Delivery,Delivered,2025-10-07 00:00:00,App
MYN100786,ORD20250786,2026-04-11 00:00:00,CUST50725,Pooja Pawar,Men,Nashik,Maharashtra,Allen Solly,Watches,Free Size,Black,3,1723,5,1636.85,0,883.9,5794.45,3434.7,1475.85,Cash on Delivery,Delivered,2026-04-16 00:00:00,Mobile Web
MYN100787,ORD20250787,2026-06-11 00:00:00,CUST93749,Tanya Naik,Women,Pune,Maharashtra,Nike,Heels,S,Blue,3,1783,10,1604.7,0,866.54,5680.64,3766.07,1048.03,Credit Card,Shipped,2026-06-14 00:00:00,App
MYN100788,ORD20250788,2026-06-09 00:00:00,CUST10064,Abhishek Chopra,Women,Nashik,Maharashtra,Mast & Harbour,Tops,S,Grey,3,2393,30,1675.1,0,904.55,5929.85,3337.66,1687.64,Cash on Delivery,Delivered,2026-06-12 00:00:00,App
MYN100789,ORD20250789,2026-01-07 00:00:00,CUST20995,Nikhil Sinha,Home,Bengaluru,Karnataka,HERE&NOW,Bedsheets,M,Beige,3,3905,10,3514.5,0,1897.83,12441.33,7501.08,3042.42,Net Banking,Delivered,2026-01-11 00:00:00,App
MYN100790,ORD20250790,2025-05-05 00:00:00,CUST64862,Simran Jain,Women,Kolkata,West Bengal,Anouk,Kurtas,S,Blue,2,2156,30,1509.2,0,543.31,3561.71,2299.11,719.29,Net Banking,Delivered,2025-05-11 00:00:00,App
MYN100791,ORD20250791,2025-10-03 00:00:00,CUST41514,Aarav Jain,Men,Pune,Maharashtra,HERE&NOW,Watches,XXL,Blue,1,4763,25,3572.25,0,643,4215.25,2365.72,1206.53,Net Banking,Delivered,2025-10-08 00:00:00,Website
MYN100792,ORD20250792,2026-07-02 00:00:00,CUST31662,Kavya Shetty,Women,Chennai,Tamil Nadu,H&M,Kurtas,L,Green,3,726,10,653.4,0,352.84,2313.04,1329.78,630.42,Debit Card,Delivered,2026-07-06 00:00:00,App
MYN100793,ORD20250793,2026-06-05 00:00:00,CUST16858,Vikram Jain,Beauty,Bengaluru,Karnataka,HRX,Perfume,M,Black,4,5387,40,3232.2,0,2327.18,15255.98,8517.24,4411.56,Cash on Delivery,Delivered,2026-06-08 00:00:00,App
MYN100794,ORD20250794,2026-01-31 00:00:00,CUST28394,Akash Khan,Kids,Mumbai,Maharashtra,Maybelline,Kids T-Shirts,M,Green,1,3606,20,2884.8,0,519.26,3404.06,1628.7,1256.1,Credit Card,Processing,2026-02-07 00:00:00,App
MYN100795,ORD20250795,2025-12-14 00:00:00,CUST85801,Kavya Naik,Women,Lucknow,Uttar Pradesh,Adidas,Tops,XS,Black,1,5022,0,5022,0,903.96,5925.96,3250.87,1771.13,UPI,Returned,2025-12-17 00:00:00,App
MYN100796,ORD20250796,2026-03-26 00:00:00,CUST92979,Mohit Mishra,Men,Hyderabad,Telangana,Lakme,Trousers,L,Pink,2,2945,20,2356,0,848.16,5560.16,3715.14,996.86,Wallet,Returned,2026-04-01 00:00:00,Mobile Web
MYN100797,ORD20250797,2025-10-24 00:00:00,CUST55406,Pooja Patel,Kids,Nashik,Maharashtra,Puma,Kids Shoes,L,White,2,1608,50,804,0,289.44,1897.44,1194.16,413.84,UPI,Delivered,2025-10-27 00:00:00,App
MYN100798,ORD20250798,2025-09-02 00:00:00,CUST78149,Priya Rawat,Home,Kolkata,West Bengal,HERE&NOW,Bedsheets,XS,Black,2,1874,20,1499.2,0,539.71,3538.11,2098.18,900.22,Wallet,Delivered,2025-09-04 00:00:00,Website
MYN100799,ORD20250799,2026-04-23 00:00:00,CUST69799,Karan Menon,Home,Mumbai,Maharashtra,Adidas,Cushion Covers,M,Yellow,4,5834,15,4958.9,0,3570.41,23406.01,15582.17,4253.43,Credit Card,Delivered,2026-04-28 00:00:00,Website
MYN100800,ORD20250800,2026-05-12 00:00:00,CUST41821,Nikhil Singh,Women,Hyderabad,Telangana,WROGN,Tops,XXL,White,2,595,5,565.25,0,203.49,1333.99,874.97,255.53,Cash on Delivery,Cancelled,2026-05-15 00:00:00,App
MYN100801,ORD20250801,2026-02-26 00:00:00,CUST19117,Harsh Malhotra,Kids,Kolkata,West Bengal,Lakme,Kids Shoes,M,Beige,3,3779,15,3212.15,0,1734.56,11371.01,6920.02,2716.43,Debit Card,Processing,2026-03-03 00:00:00,App
MYN100802,ORD20250802,2025-04-02 00:00:00,CUST17038,Ishita Gupta,Men,Ahmedabad,Gujarat,Adidas,Watches,M,Blue,2,3910,15,3323.5,0,1196.46,7843.46,5106.1,1540.9,Wallet,Delivered,2025-04-04 00:00:00,Website
MYN100803,ORD20250803,2025-08-02 00:00:00,CUST94335,Akash Saxena,Women,Indore,Madhya Pradesh,Mast & Harbour,Sarees,XL,Green,4,5164,25,3873,0,2788.56,18280.56,11273.59,4218.41,Cash on Delivery,Delivered,2025-08-04 00:00:00,Mobile Web
MYN100804,ORD20250804,2025-06-18 00:00:00,CUST75687,Isha Das,Beauty,Pune,Maharashtra,HERE&NOW,Face Wash,XS,Pink,4,3519,20,2815.2,0,2026.94,13287.74,8770.19,2490.61,Cash on Delivery,Shipped,2025-06-20 00:00:00,App
MYN100805,ORD20250805,2025-02-12 00:00:00,CUST26040,Mansi Bansal,Men,Pune,Maharashtra,Roadster,Jeans,L,Black,3,1141,5,1083.95,0,585.33,3837.18,2287.08,964.77,Cash on Delivery,Delivered,2025-02-15 00:00:00,App
MYN100806,ORD20250806,2025-08-16 00:00:00,CUST57836,Ayush Khan,Kids,Delhi,Delhi,WROGN,Kids Dresses,M,Beige,3,2437,20,1949.6,0,1052.78,6901.58,3924.67,1924.13,Credit Card,Delivered,2025-08-19 00:00:00,App
MYN100807,ORD20250807,2026-01-11 00:00:00,CUST68282,Naina Goyal,Women,Ahmedabad,Gujarat,Maybelline,Dresses,Free Size,Pink,2,3320,20,2656,0,956.16,6268.16,3868.15,1443.85,Debit Card,Delivered,2026-01-15 00:00:00,Website
MYN100808,ORD20250808,2026-06-21 00:00:00,CUST40806,Neha Mehta,Home,Lucknow,Uttar Pradesh,Lakme,Bath Towels,XL,Beige,4,5361,15,4556.85,0,3280.93,21508.33,14675.98,3551.42,UPI,Processing,2026-06-28 00:00:00,Website
MYN100809,ORD20250809,2025-05-22 00:00:00,CUST78774,Meera Srivastava,Beauty,Hyderabad,Telangana,Lakme,Perfume,XXL,Blue,1,3783,20,3026.4,0,544.75,3571.15,2092.69,933.71,UPI,Returned,2025-05-28 00:00:00,Mobile Web
MYN100810,ORD20250810,2025-12-12 00:00:00,CUST61986,Diya Patel,Men,Kolkata,West Bengal,HRX,Watches,XS,Blue,3,4579,5,4350.05,0,2349.03,15399.18,8804.65,4245.5,UPI,Delivered,2025-12-14 00:00:00,Mobile Web
MYN100811,ORD20250811,2025-01-13 00:00:00,CUST32578,Arjun Oberoi,Men,Mumbai,Maharashtra,HERE&NOW,Jeans,XS,Red,2,4258,0,4258,0,1532.88,10048.88,6556.72,1959.28,Net Banking,Delivered,2025-01-16 00:00:00,Mobile Web
MYN100812,ORD20250812,2026-07-23 00:00:00,CUST31563,Shreya Bhatt,Women,Pune,Maharashtra,Allen Solly,Sarees,XL,Yellow,3,3520,10,3168,0,1710.72,11214.72,7253.71,2250.29,Wallet,Delivered,2026-07-25 00:00:00,Mobile Web
MYN100813,ORD20250813,2026-07-31 00:00:00,CUST55291,Muskan Arora,Women,Mumbai,Maharashtra,Adidas,Kurtas,L,Grey,3,3945,25,2958.75,0,1597.72,10473.97,6432.4,2443.85,Wallet,Shipped,2026-08-06 00:00:00,Mobile Web
MYN100814,ORD20250814,2025-01-30 00:00:00,CUST37195,Ayush Deshmukh,Beauty,Pune,Maharashtra,HERE&NOW,Lipstick,Free Size,White,4,1421,20,1136.8,0,818.5,5365.7,3377.66,1169.54,Cash on Delivery,Delivered,2025-02-05 00:00:00,App
MYN100815,ORD20250815,2025-11-12 00:00:00,CUST27903,Mansi Mehta,Women,Mumbai,Maharashtra,HERE&NOW,Tops,XS,Red,1,2323,0,2323,0,418.14,2741.14,1649.04,673.96,UPI,Cancelled,2025-11-19 00:00:00,App
MYN100816,ORD20250816,2026-01-07 00:00:00,CUST62442,Tanvi Bhatt,Women,Ahmedabad,Gujarat,WROGN,Handbags,L,Beige,3,2080,10,1872,0,1010.88,6626.88,3748.99,1867.01,Debit Card,Delivered,2026-01-11 00:00:00,Website
MYN100817,ORD20250817,2026-03-05 00:00:00,CUST87192,Nikhil Oberoi,Beauty,Pune,Maharashtra,Fastrack,Moisturizer,S,Pink,3,5566,0,5566,0,3005.64,19703.64,9594.22,7103.78,Credit Card,Processing,2026-03-07 00:00:00,App
MYN100818,ORD20250818,2026-03-04 00:00:00,CUST62275,Manav Chauhan,Men,Indore,Madhya Pradesh,Puma,Jeans,S,Black,2,344,30,240.8,99,86.69,667.29,288.77,192.83,Net Banking,Delivered,2026-03-06 00:00:00,Website
MYN100819,ORD20250819,2025-01-13 00:00:00,CUST30765,Abhishek Jain,Men,Delhi,Delhi,Anouk,Watches,L,White,1,2703,15,2297.55,0,413.56,2711.11,1571.06,726.49,Credit Card,Delivered,2025-01-17 00:00:00,App
MYN100820,ORD20250820,2025-12-17 00:00:00,CUST49181,Aarav Sharma,Men,Mumbai,Maharashtra,Lakme,T-Shirts,XL,Blue,4,5751,15,4888.35,0,3519.61,23073.01,11851.17,7702.23,Debit Card,Delivered,2025-12-24 00:00:00,App
MYN100821,ORD20250821,2026-06-14 00:00:00,CUST22454,Vikram Shah,Women,Delhi,Delhi,Levis,Dresses,L,Beige,4,483,40,289.8,0,208.66,1367.86,922.76,236.44,Credit Card,Delivered,2026-06-16 00:00:00,App
MYN100822,ORD20250822,2025-09-15 00:00:00,CUST34680,Arjun Jain,Beauty,Kolkata,West Bengal,HRX,Moisturizer,M,Yellow,3,1496,20,1196.8,0,646.27,4236.67,2187.88,1402.52,Cash on Delivery,Returned,2025-09-20 00:00:00,Mobile Web
MYN100823,ORD20250823,2026-07-07 00:00:00,CUST34241,Priya Mehta,Men,Mumbai,Maharashtra,Maybelline,Shirts,M,White,2,4082,10,3673.8,0,1322.57,8670.17,4466.63,2880.97,Debit Card,Cancelled,2026-07-12 00:00:00,Website
MYN100824,ORD20250824,2025-12-12 00:00:00,CUST99711,Rohan Agarwal,Beauty,Delhi,Delhi,HERE&NOW,Moisturizer,Free Size,Grey,2,5113,20,4090.4,0,1472.54,9653.34,6113.28,2067.52,Wallet,Delivered,2025-12-15 00:00:00,App
MYN100825,ORD20250825,2025-04-02 00:00:00,CUST59451,Sneha Chatterjee,Women,Kolkata,West Bengal,H&M,Kurtas,Free Size,Pink,3,5499,10,4949.1,0,2672.51,17519.81,11166.84,3680.46,UPI,Processing,2025-04-06 00:00:00,App
MYN100826,ORD20250826,2026-03-05 00:00:00,CUST57931,Ishita Jain,Home,Hyderabad,Telangana,Puma,Wall Decor,L,White,2,3099,15,2634.15,0,948.29,6216.59,3449.05,1819.25,Credit Card,Delivered,2026-03-08 00:00:00,Mobile Web
MYN100827,ORD20250827,2025-08-05 00:00:00,CUST23698,Rohit Das,Men,Kolkata,West Bengal,HERE&NOW,Sports Shoes,XS,Beige,3,3126,0,3126,0,1688.04,11066.04,6999.71,2378.29,Wallet,Delivered,2025-08-10 00:00:00,Website
MYN100828,ORD20250828,2026-05-04 00:00:00,CUST56489,Shreya Jain,Women,Nashik,Maharashtra,HRX,Heels,XXL,Yellow,2,1243,0,1243,0,447.48,2933.48,1739.84,746.16,Cash on Delivery,Delivered,2026-05-11 00:00:00,Mobile Web
MYN100829,ORD20250829,2025-08-04 00:00:00,CUST10922,Ishita Arora,Women,Jaipur,Rajasthan,Lakme,Sarees,XS,Black,4,1515,0,1515,0,1090.8,7150.8,4785.65,1274.35,Cash on Delivery,Delivered,2025-08-07 00:00:00,Mobile Web
MYN100830,ORD20250830,2026-07-18 00:00:00,CUST94954,Karan Deshmukh,Women,Indore,Madhya Pradesh,HRX,Handbags,XS,Grey,1,5825,20,4660,0,838.8,5498.8,3640.73,1019.27,Net Banking,Delivered,2026-07-22 00:00:00,Mobile Web
MYN100831,ORD20250831,2025-07-21 00:00:00,CUST96479,Ayush More,Men,Ahmedabad,Gujarat,WROGN,Trousers,XS,Green,2,1471,0,1471,0,529.56,3471.56,2192.13,749.87,Net Banking,Processing,2025-07-24 00:00:00,Website
MYN100832,ORD20250832,2026-01-15 00:00:00,CUST21640,Rohit Chatterjee,Women,Kolkata,West Bengal,Roadster,Handbags,S,White,4,4607,15,3915.95,0,2819.48,18483.28,11743.66,3920.14,Debit Card,Shipped,2026-01-17 00:00:00,App
MYN100833,ORD20250833,2025-07-08 00:00:00,CUST69817,Abhishek Pandey,Women,Indore,Madhya Pradesh,HERE&NOW,Handbags,XL,Blue,2,909,10,818.1,0,294.52,1930.72,1194.99,441.21,UPI,Processing,2025-07-13 00:00:00,Mobile Web
MYN100834,ORD20250834,2025-06-06 00:00:00,CUST30096,Tanya Gupta,Women,Jaipur,Rajasthan,Adidas,Heels,S,Black,1,1395,0,1395,0,251.1,1646.1,1092.22,302.78,Credit Card,Delivered,2025-06-08 00:00:00,Website
MYN100835,ORD20250835,2025-08-28 00:00:00,CUST92598,Nikhil Kulkarni,Men,Bengaluru,Karnataka,Lakme,Trousers,S,Blue,1,3995,20,3196,0,575.28,3771.28,2480.27,715.73,Cash on Delivery,Returned,2025-09-01 00:00:00,Website
MYN100836,ORD20250836,2026-03-15 00:00:00,CUST84974,Riya Kamble,Women,Lucknow,Uttar Pradesh,HERE&NOW,Tops,L,White,3,2852,15,2424.2,0,1309.07,8581.67,5636.02,1636.58,Cash on Delivery,Shipped,2026-03-19 00:00:00,Website
MYN100837,ORD20250837,2025-02-28 00:00:00,CUST20002,Arjun Shah,Women,Ahmedabad,Gujarat,Adidas,Tops,Free Size,Blue,1,4986,20,3988.8,0,717.98,4706.78,2221.45,1767.35,Net Banking,Cancelled,2025-03-06 00:00:00,App
MYN100838,ORD20250838,2025-12-26 00:00:00,CUST60802,Tanya Kamble,Women,Chennai,Tamil Nadu,Nike,Heels,XXL,Pink,3,1720,15,1462,0,789.48,5175.48,2975.1,1410.9,Cash on Delivery,Processing,2025-12-28 00:00:00,Mobile Web
MYN100839,ORD20250839,2025-09-18 00:00:00,CUST91008,Karan Khan,Kids,Pune,Maharashtra,HRX,Kids Dresses,L,Blue,1,5607,15,4765.95,0,857.87,5623.82,2755.71,2010.24,Wallet,Delivered,2025-09-24 00:00:00,Website
MYN100840,ORD20250840,2026-05-14 00:00:00,CUST82781,Aditi Joshi,Women,Kolkata,West Bengal,Nike,Tops,S,White,3,4411,15,3749.35,0,2024.65,13272.7,9130.85,2117.2,UPI,Processing,2026-05-17 00:00:00,Mobile Web
MYN100841,ORD20250841,2026-05-08 00:00:00,CUST30773,Mohit Singh,Women,Bengaluru,Karnataka,HERE&NOW,Sarees,M,Blue,4,5293,15,4499.05,0,3239.32,21235.52,11866.29,6129.91,Debit Card,Delivered,2026-05-12 00:00:00,App
MYN100842,ORD20250842,2025-02-02 00:00:00,CUST77346,Akash Joshi,Beauty,Pune,Maharashtra,Maybelline,Perfume,XS,Blue,4,3016,30,2111.2,0,1520.06,9964.86,6040.54,2404.26,UPI,Delivered,2025-02-04 00:00:00,Website
MYN100843,ORD20250843,2025-12-23 00:00:00,CUST70746,Aditi Mishra,Beauty,Hyderabad,Telangana,DressBerry,Moisturizer,XS,White,3,3375,5,3206.25,0,1731.38,11350.13,6366.85,3251.9,Debit Card,Delivered,2025-12-29 00:00:00,Website
MYN100844,ORD20250844,2025-03-23 00:00:00,CUST92579,Nikhil Thakur,Men,Indore,Madhya Pradesh,HRX,Trousers,S,Blue,2,1464,20,1171.2,0,421.63,2764.03,1664.57,677.83,Credit Card,Delivered,2025-03-28 00:00:00,App
MYN100845,ORD20250845,2025-02-01 00:00:00,CUST37476,Dev Rathore,Women,Delhi,Delhi,DressBerry,Dresses,L,Red,4,2401,10,2160.9,0,1555.85,10199.45,6562.99,2080.61,Net Banking,Delivered,2025-02-07 00:00:00,Website
MYN100846,ORD20250846,2026-02-23 00:00:00,CUST48218,Aditi Reddy,Men,Chennai,Tamil Nadu,H&M,T-Shirts,L,Yellow,3,5083,40,3049.8,0,1646.89,10796.29,5175.78,3973.62,Debit Card,Delivered,2026-02-26 00:00:00,Mobile Web
MYN100847,ORD20250847,2025-08-31 00:00:00,CUST56666,Sakshi Reddy,Beauty,Jaipur,Rajasthan,HERE&NOW,Lipstick,S,Pink,4,2900,20,2320,0,1670.4,10950.4,6760.2,2519.8,Cash on Delivery,Delivered,2025-09-06 00:00:00,Website
MYN100848,ORD20250848,2025-11-04 00:00:00,CUST15539,Naina Desai,Men,Lucknow,Uttar Pradesh,Anouk,T-Shirts,XXL,Yellow,4,4861,5,4617.95,0,3324.92,21796.72,13850.9,4620.9,Net Banking,Delivered,2025-11-09 00:00:00,App
MYN100849,ORD20250849,2025-01-08 00:00:00,CUST56840,Kavya Bhatia,Women,Lucknow,Uttar Pradesh,Fastrack,Tops,Free Size,Grey,1,2532,30,1772.4,0,319.03,2091.43,1358.32,414.08,Debit Card,Delivered,2025-01-10 00:00:00,Mobile Web
MYN100850,ORD20250850,2025-07-10 00:00:00,CUST56698,Aarav Chatterjee,Women,Nashik,Maharashtra,H&M,Heels,M,Blue,2,5731,5,5444.45,0,1960,12848.9,7476.44,3412.46,Credit Card,Returned,2025-07-14 00:00:00,App
MYN100851,ORD20250851,2026-06-25 00:00:00,CUST55206,Pooja Singh,Men,Hyderabad,Telangana,Maybelline,Shirts,Free Size,Red,3,785,30,549.5,0,296.73,1945.23,1138.94,509.56,Cash on Delivery,Delivered,2026-06-28 00:00:00,App
MYN100852,ORD20250852,2025-05-27 00:00:00,CUST66614,Vikram Tripathi,Women,Pune,Maharashtra,HERE&NOW,Handbags,XL,Pink,1,4206,5,3995.7,0,719.23,4714.93,2298.46,1697.24,Net Banking,Delivered,2025-06-01 00:00:00,Website
MYN100853,ORD20250853,2025-11-17 00:00:00,CUST49776,Kriti Pawar,Women,Indore,Madhya Pradesh,DressBerry,Tops,XL,Black,2,5607,25,4205.25,0,1513.89,9924.39,5672.95,2737.55,Net Banking,Delivered,2025-11-24 00:00:00,Website
MYN100854,ORD20250854,2025-05-25 00:00:00,CUST82036,Shreya Das,Men,Delhi,Delhi,Adidas,Shirts,S,Yellow,1,5899,40,3539.4,0,637.09,4176.49,2302.43,1236.97,Net Banking,Delivered,2025-05-27 00:00:00,App
MYN100855,ORD20250855,2025-08-06 00:00:00,CUST61603,Harsh Deshmukh,Women,Mumbai,Maharashtra,H&M,Sarees,L,Blue,4,4170,15,3544.5,0,2552.04,16730.04,9207.63,4970.37,UPI,Delivered,2025-08-09 00:00:00,Mobile Web
MYN100856,ORD20250856,2025-02-05 00:00:00,CUST37617,Harsh Iyer,Men,Indore,Madhya Pradesh,Fastrack,Jeans,L,Beige,2,3789,15,3220.65,0,1159.43,7600.73,4423.37,2017.93,UPI,Cancelled,2025-02-11 00:00:00,App
MYN100857,ORD20250857,2025-03-10 00:00:00,CUST29523,Kavya Bansal,Kids,Nashik,Maharashtra,Maybelline,Kids Jeans,XXL,Beige,4,1081,15,918.85,0,661.57,4336.97,2605.5,1069.9,UPI,Delivered,2025-03-17 00:00:00,Mobile Web
MYN100858,ORD20250858,2025-12-02 00:00:00,CUST18163,Sakshi Das,Kids,Nashik,Maharashtra,Maybelline,Kids Shoes,XL,Yellow,2,4781,0,4781,0,1721.16,11283.16,6952.15,2609.85,Cash on Delivery,Delivered,2025-12-06 00:00:00,App
MYN100859,ORD20250859,2026-06-17 00:00:00,CUST90253,Manav Srivastava,Beauty,Bengaluru,Karnataka,Allen Solly,Face Wash,XXL,Yellow,3,4258,25,3193.5,0,1724.49,11304.99,6221.89,3358.61,UPI,Delivered,2026-06-22 00:00:00,Website
MYN100860,ORD20250860,2025-01-06 00:00:00,CUST25065,Varun Pawar,Women,Pune,Maharashtra,Anouk,Kurtas,S,Beige,2,2914,25,2185.5,0,786.78,5157.78,3205.24,1165.76,Credit Card,Delivered,2025-01-11 00:00:00,Website
MYN100861,ORD20250861,2026-05-14 00:00:00,CUST51576,Kriti Chauhan,Home,Bengaluru,Karnataka,Lakme,Bedsheets,L,White,2,1377,25,1032.75,0,371.79,2437.29,1225.23,840.27,Debit Card,Processing,2026-05-21 00:00:00,Mobile Web
MYN100862,ORD20250862,2025-07-21 00:00:00,CUST28366,Mansi Patel,Men,Delhi,Delhi,HRX,Sports Shoes,XL,Blue,3,5403,0,5403,0,2917.62,19126.62,10336.2,5872.8,Credit Card,Delivered,2025-07-28 00:00:00,Mobile Web
MYN100863,ORD20250863,2025-07-20 00:00:00,CUST62168,Nikhil Khan,Women,Jaipur,Rajasthan,Adidas,Tops,XL,Beige,3,2590,15,2201.5,0,1188.81,7793.31,5374.62,1229.88,Wallet,Processing,2025-07-27 00:00:00,Website
MYN100864,ORD20250864,2025-10-31 00:00:00,CUST64235,Rahul Shetty,Kids,Jaipur,Rajasthan,Mast & Harbour,Kids Jeans,Free Size,Red,2,384,25,288,49,103.68,728.68,446.56,129.44,Net Banking,Shipped,2025-11-05 00:00:00,Mobile Web
MYN100865,ORD20250865,2026-03-06 00:00:00,CUST18631,Sakshi Sharma,Beauty,Indore,Madhya Pradesh,DressBerry,Perfume,XL,Pink,1,2295,30,1606.5,0,289.17,1895.67,1211.21,395.29,Net Banking,Cancelled,2026-03-12 00:00:00,Website
MYN100866,ORD20250866,2026-01-17 00:00:00,CUST75841,Kriti Oberoi,Kids,Chennai,Tamil Nadu,Allen Solly,Kids T-Shirts,S,Beige,1,663,10,596.7,99,107.41,803.11,435.8,160.9,Wallet,Delivered,2026-01-21 00:00:00,Mobile Web
MYN100867,ORD20250867,2025-06-26 00:00:00,CUST81610,Aditya Desai,Women,Nashik,Maharashtra,Puma,Handbags,M,Green,3,5008,10,4507.2,0,2433.89,15955.49,8874.89,4646.71,Debit Card,Delivered,2025-06-28 00:00:00,Website
MYN100868,ORD20250868,2025-09-10 00:00:00,CUST46244,Ishita Naik,Women,Nashik,Maharashtra,Anouk,Dresses,XXL,Black,4,1896,30,1327.2,0,955.58,6264.38,3411.99,1896.81,Debit Card,Delivered,2025-09-17 00:00:00,Mobile Web
MYN100869,ORD20250869,2026-05-22 00:00:00,CUST84781,Priya Thakur,Home,Chennai,Tamil Nadu,Puma,Bedsheets,XS,Blue,1,3185,40,1911,0,343.98,2254.98,1063.89,847.11,Cash on Delivery,Delivered,2026-05-24 00:00:00,Mobile Web
MYN100870,ORD20250870,2026-06-26 00:00:00,CUST82134,Abhishek Iyer,Women,Indore,Madhya Pradesh,WROGN,Tops,Free Size,Beige,1,5573,15,4737.05,0,852.67,5589.72,3798.28,938.77,Debit Card,Delivered,2026-07-02 00:00:00,Mobile Web
MYN100871,ORD20250871,2025-12-26 00:00:00,CUST71331,Yash Nair,Men,Pune,Maharashtra,HRX,Watches,S,Red,4,3165,25,2373.75,0,1709.1,11204.1,5243.36,4251.64,Wallet,Delivered,2025-12-29 00:00:00,Mobile Web
MYN100872,ORD20250872,2025-05-17 00:00:00,CUST42309,Yash Deshmukh,Women,Kolkata,West Bengal,HRX,Handbags,S,Red,3,2207,25,1655.25,0,893.83,5859.58,3071.76,1893.99,Wallet,Delivered,2025-05-19 00:00:00,Website
MYN100873,ORD20250873,2025-05-29 00:00:00,CUST60281,Tanya Bansal,Kids,Delhi,Delhi,Allen Solly,Kids Shoes,XS,White,4,899,40,539.4,0,388.37,2545.97,1762.05,395.55,Debit Card,Delivered,2025-06-04 00:00:00,App
MYN100874,ORD20250874,2025-12-27 00:00:00,CUST15362,Isha Tiwari,Kids,Lucknow,Uttar Pradesh,HERE&NOW,Kids Shoes,M,Blue,1,5499,25,4124.25,0,742.36,4866.61,2913.16,1211.09,UPI,Processing,2025-12-29 00:00:00,Website
MYN100875,ORD20250875,2025-01-18 00:00:00,CUST72969,Aditi Menon,Men,Mumbai,Maharashtra,Mast & Harbour,Watches,L,Pink,1,2222,25,1666.5,0,299.97,1966.47,1142.85,523.65,Cash on Delivery,Delivered,2025-01-22 00:00:00,Mobile Web
MYN100876,ORD20250876,2026-03-02 00:00:00,CUST24002,Tanvi Roy,Women,Nashik,Maharashtra,H&M,Kurtas,L,Beige,1,5448,30,3813.6,0,686.45,4500.05,2985.75,827.85,Debit Card,Returned,2026-03-04 00:00:00,Mobile Web
MYN100877,ORD20250877,2026-01-22 00:00:00,CUST48349,Akash Arora,Home,Jaipur,Rajasthan,Lakme,Bath Towels,XL,Black,4,3617,15,3074.45,0,2213.6,14511.4,9282.17,3015.63,Credit Card,Processing,2026-01-26 00:00:00,Website
MYN100878,ORD20250878,2025-10-12 00:00:00,CUST49979,Naina Tiwari,Women,Bengaluru,Karnataka,Adidas,Sarees,S,Black,1,3078,40,1846.8,0,332.42,2179.22,1110.86,735.94,Credit Card,Delivered,2025-10-17 00:00:00,Website
